champion,champion_id,skin_id,skin_num,skin_name,chromas,price,release_date,imagePath,splashPath,loadingPath,isEsports,isPrestige,isChroma,patch
MissFortune,21,21006,6,Crime City Miss Fortune,False,975,2011-11-01,/assets/splash/MissFortune_6_Crime_City_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_6.jpg,False,False,False,16.1.1
MissFortune,21,21007,7,Arcade Miss Fortune,True,1350,2014-08-12,/assets/splash/MissFortune_7_Arcade_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_7.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_7.jpg,False,False,False,16.1.1
MissFortune,21,21008,8,Captain Fortune,False,975,2015-07-30,/assets/splash/MissFortune_8_Captain_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_8.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_8.jpg,False,False,False,16.1.1
MissFortune,21,21009,9,Pool Party Miss Fortune,False,1350,2016-07-13,/assets/splash/MissFortune_9_Pool_Party_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_9.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_9.jpg,False,False,False,16.1.1
MissFortune,21,21015,15,Star Guardian Miss Fortune,False,1350,2017-09-06,/assets/splash/MissFortune_15_Star_Guardian_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_15.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_15.jpg,False,False,False,16.1.1
MissFortune,21,21016,16,Gun Goddess Miss Fortune,False,2775,2018-03-22,/assets/splash/MissFortune_16_Gun_Goddess_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_16.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_16.jpg,False,False,False,16.1.1
MissFortune,21,21017,17,Pajama Guardian Miss Fortune,False,1350,2018-11-21,/assets/splash/MissFortune_17_Pajama_Guardian_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_17.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_17.jpg,False,False,False,16.1.1
MissFortune,21,21018,18,Bewitching Miss Fortune,False,1350,2019-10-24,/assets/splash/MissFortune_18_Bewitching_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_18.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_18.jpg,False,False,False,16.1.1
MissFortune,21,21020,20,Prestige Bewitching Miss Fortune,False,3300,2019-10-24,/assets/splash/MissFortune_20_Prestige_Bewitching_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_20.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_20.jpg,False,True,False,16.1.1
MissFortune,21,21021,21,Ruined Miss Fortune,True,1350,2021-07-22,/assets/splash/MissFortune_21_Ruined_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_21.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_21.jpg,False,False,False,16.1.1
MissFortune,21,21031,31,Battle Bunny Miss Fortune,True,1820,2022-03-31,/assets/splash/MissFortune_31_Battle_Bunny_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_31.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_31.jpg,False,False,False,16.1.1
MissFortune,21,21032,32,Admiral Battle Bunny Miss Fortune,False,22500,2024-07-17,/assets/splash/MissFortune_32_Admiral_Battle_Bunny_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_32.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_32.jpg,False,False,False,16.1.1
MissFortune,21,21033,33,Prestige Bewitching Miss Fortune (2022),False,,2022-04-01,/assets/splash/MissFortune_33_Prestige_Bewitching_Miss_Fortune_(2022).jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_33.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_33.jpg,False,True,False,16.1.1
MissFortune,21,21040,40,Broken Covenant Miss Fortune,True,1350,2023-03-09,/assets/splash/MissFortune_40_Broken_Covenant_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_40.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_40.jpg,False,False,False,16.1.1
MissFortune,21,21041,41,Prestige Broken Covenant Miss Fortune,False,1650,2023-03-09,/assets/splash/MissFortune_41_Prestige_Broken_Covenant_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_41.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_41.jpg,False,True,False,16.1.1
MissFortune,21,21050,50,Porcelain Miss Fortune,True,1350,2024-02-22,/assets/splash/MissFortune_50_Porcelain_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_50.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_50.jpg,False,False,False,16.1.1
MissFortune,21,21060,60,Battle Queen Miss Fortune,True,1350,2024-08-28,/assets/splash/MissFortune_60_Battle_Queen_Miss_Fortune.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_60.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_60.jpg,False,False,False,16.1.1
MonkeyKing,62,62001,1,Volcanic Wukong,False,975,2011-07-26,/assets/splash/MonkeyKing_1_Volcanic_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_1.jpg,False,False,False,16.1.1
MonkeyKing,62,62002,2,General Wukong,False,750,2011-07-26,/assets/splash/MonkeyKing_2_General_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_2.jpg,False,False,False,16.1.1
MonkeyKing,62,62003,3,Jade Dragon Wukong,True,975,2012-01-10,/assets/splash/MonkeyKing_3_Jade_Dragon_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_3.jpg,False,False,False,16.1.1
MonkeyKing,62,62004,4,Underworld Wukong,True,1350,2014-10-28,/assets/splash/MonkeyKing_4_Underworld_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_4.jpg,False,False,False,16.1.1
MonkeyKing,62,62005,5,Radiant Wukong,False,1350,2016-01-27,/assets/splash/MonkeyKing_5_Radiant_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_5.jpg,False,False,False,16.1.1
MonkeyKing,62,62006,6,Lancer Stratus Wukong,False,1350,2018-04-04,/assets/splash/MonkeyKing_6_Lancer_Stratus_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_6.jpg,False,False,False,16.1.1
MonkeyKing,62,62007,7,Battle Academia Wukong,True,1350,2021-03-18,/assets/splash/MonkeyKing_7_Battle_Academia_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_7.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_7.jpg,False,False,False,16.1.1
MonkeyKing,62,62016,16,Elderwood Wukong,True,1350,2023-06-28,/assets/splash/MonkeyKing_16_Elderwood_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_16.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_16.jpg,False,False,False,16.1.1
MonkeyKing,62,62026,26,Mecha Kingdoms Wukong,True,1350,,/assets/splash/MonkeyKing_26_Mecha_Kingdoms_Wukong.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_26.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MonkeyKing_26.jpg,False,False,False,16.1.1
Mordekaiser,82,82001,1,Dragon Knight Mordekaiser,False,520,2010-02-24,/assets/splash/Mordekaiser_1_Dragon_Knight_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_1.jpg,False,False,False,16.1.1
Mordekaiser,82,82002,2,Infernal Mordekaiser,False,520,2010-05-25,/assets/splash/Mordekaiser_2_Infernal_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_2.jpg,False,False,False,16.1.1
Mordekaiser,82,82003,3,Pentakill Mordekaiser,False,975,2010-09-21,/assets/splash/Mordekaiser_3_Pentakill_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_3.jpg,False,False,False,16.1.1
Mordekaiser,82,82004,4,Lord Mordekaiser,False,975,2011-05-10,/assets/splash/Mordekaiser_4_Lord_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_4.jpg,False,False,False,16.1.1
Mordekaiser,82,82005,5,King of Clubs Mordekaiser,False,750,2015-05-20,/assets/splash/Mordekaiser_5_King_of_Clubs_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_5.jpg,False,False,False,16.1.1
Mordekaiser,82,82006,6,Dark Star Mordekaiser,True,1350,2020-03-26,/assets/splash/Mordekaiser_6_Dark_Star_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_6.jpg,False,False,False,16.1.1
Mordekaiser,82,82013,13,PROJECT: Mordekaiser,True,1820,2021-05-27,/assets/splash/Mordekaiser_13_PROJECT_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_13.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_13.jpg,False,False,False,16.1.1
Mordekaiser,82,82023,23,Pentakill III: Lost Chapter Mordekaiser,True,1350,2021-09-09,/assets/splash/Mordekaiser_23_Pentakill_III_Lost_Chapter_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_23.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_23.jpg,False,False,False,16.1.1
Mordekaiser,82,82032,32,High Noon Mordekaiser,True,1350,2022-05-12,/assets/splash/Mordekaiser_32_High_Noon_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_32.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_32.jpg,False,False,False,16.1.1
Mordekaiser,82,82042,42,Ashen Graveknight Mordekaiser,True,1650,2022-12-08,/assets/splash/Mordekaiser_42_Ashen_Graveknight_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_42.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_42.jpg,False,False,False,16.1.1
Mordekaiser,82,82044,44,Old God Mordekaiser,True,1350,2023-10-11,/assets/splash/Mordekaiser_44_Old_God_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_44.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_44.jpg,False,False,False,16.1.1
Mordekaiser,82,82054,54,Sahn-Uzal Mordekaiser,False,Sanctum,2025-04-16,/assets/splash/Mordekaiser_54_Sahn-Uzal_Mordekaiser.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_54.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_54.jpg,False,False,False,16.1.1
Morgana,25,25001,1,Exiled Morgana,False,975,2010-05-11,/assets/splash/Morgana_1_Exiled_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_1.jpg,False,False,False,16.1.1
Morgana,25,25002,2,Sinful Succulence Morgana,False,975,2010-09-02,/assets/splash/Morgana_2_Sinful_Succulence_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_2.jpg,False,False,False,16.1.1
Morgana,25,25003,3,Blade Mistress Morgana,False,750,2010-12-01,/assets/splash/Morgana_3_Blade_Mistress_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_3.jpg,False,False,False,16.1.1
Morgana,25,25004,4,Blackthorn Morgana,True,1350,2012-05-23,/assets/splash/Morgana_4_Blackthorn_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_4.jpg,False,False,False,16.1.1
Morgana,25,25005,5,Ghost Bride Morgana,False,975,2013-06-13,/assets/splash/Morgana_5_Ghost_Bride_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_5.jpg,False,False,False,16.1.1
Morgana,25,25006,6,Victorious Morgana,False,,2014-11-11,/assets/splash/Morgana_6_Victorious_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_6.jpg,False,False,False,16.1.1
Morgana,25,25010,10,Lunar Wraith Morgana,False,975,2016-01-27,/assets/splash/Morgana_10_Lunar_Wraith_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_10.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_10.jpg,False,False,False,16.1.1
Morgana,25,25011,11,Bewitching Morgana,True,975,2016-10-19,/assets/splash/Morgana_11_Bewitching_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_11.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_11.jpg,False,False,False,16.1.1
Morgana,25,25017,17,Majestic Empress Morgana,True,1350,2018-09-27,/assets/splash/Morgana_17_Majestic_Empress_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_17.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_17.jpg,False,False,False,16.1.1
Morgana,25,25026,26,Coven Morgana,True,1820,2020-04-16,/assets/splash/Morgana_26_Coven_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_26.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_26.jpg,False,False,False,16.1.1
Morgana,25,25039,39,Dawnbringer Morgana,True,1350,2021-09-23,/assets/splash/Morgana_39_Dawnbringer_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_39.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_39.jpg,False,False,False,16.1.1
Morgana,25,25041,41,Prestige Bewitching Morgana,False,1650,2021-10-07,/assets/splash/Morgana_41_Prestige_Bewitching_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_41.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_41.jpg,False,True,False,16.1.1
Morgana,25,25050,50,Star Nemesis Morgana,True,1350,2022-07-14,/assets/splash/Morgana_50_Star_Nemesis_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_50.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_50.jpg,False,False,False,16.1.1
Morgana,25,25060,60,Snow Moon Morgana,True,1350,2023-05-18,/assets/splash/Morgana_60_Snow_Moon_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_60.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_60.jpg,False,False,False,16.1.1
Morgana,25,25070,70,Porcelain Morgana,False,1350,2024-02-22,/assets/splash/Morgana_70_Porcelain_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_70.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_70.jpg,False,False,False,16.1.1
Morgana,25,25080,80,Spirit Blossom Morgana,False,Sanctum,2025-06-25,/assets/splash/Morgana_80_Spirit_Blossom_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_80.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_80.jpg,False,False,False,16.1.1
Morgana,25,25081,81,Prestige Veiled Lady Morgana,False,1650,,/assets/splash/Morgana_81_Prestige_Veiled_Lady_Morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_81.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_81.jpg,False,True,False,16.1.1
Naafiri,950,950001,1,Soul Fighter Naafiri,True,1350,2023-07-19,/assets/splash/Naafiri_1_Soul_Fighter_Naafiri.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Naafiri_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Naafiri_1.jpg,False,False,False,16.1.1
Naafiri,950,950011,11,PROJECT: Naafiri,True,1350,2024-03-06,/assets/splash/Naafiri_11_PROJECT_Naafiri.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Naafiri_11.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Naafiri_11.jpg,False,False,False,16.1.1
Naafiri,950,950020,20,Glizzy Naafiri,True,1350,2025-04-02,/assets/splash/Naafiri_20_Glizzy_Naafiri.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Naafiri_20.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Naafiri_20.jpg,False,False,False,16.1.1
Nami,267,267001,1,Koi Nami,True,975,2012-12-07,/assets/splash/Nami_1_Koi_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_1.jpg,False,False,False,16.1.1
Nami,267,267002,2,River Spirit Nami,False,975,2014-05-26,/assets/splash/Nami_2_River_Spirit_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_2.jpg,False,False,False,16.1.1
Nami,267,267003,3,Urf the Nami-tee,False,750,2015-04-01,/assets/splash/Nami_3_Urf_the_Nami-tee.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_3.jpg,False,False,False,16.1.1
Nami,267,267007,7,Deep Sea Nami,False,1350,2016-06-29,/assets/splash/Nami_7_Deep_Sea_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_7.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_7.jpg,False,False,False,16.1.1
Nami,267,267008,8,SKT T1 Nami,False,1350,2017-06-27,/assets/splash/Nami_8_SKT_T1_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_8.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_8.jpg,True,False,False,16.1.1
Nami,267,267009,9,Program Nami,True,1350,2018-11-15,/assets/splash/Nami_9_Program_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_9.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_9.jpg,False,False,False,16.1.1
Nami,267,267015,15,Splendid Staff Nami,True,1350,2019-09-26,/assets/splash/Nami_15_Splendid_Staff_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_15.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_15.jpg,False,False,False,16.1.1
Nami,267,267024,24,Cosmic Destiny Nami,True,1350,2020-11-24,/assets/splash/Nami_24_Cosmic_Destiny_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_24.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_24.jpg,False,False,False,16.1.1
Nami,267,267032,32,Bewitching Nami,True,1350,2021-10-07,/assets/splash/Nami_32_Bewitching_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_32.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_32.jpg,False,False,False,16.1.1
Nami,267,267041,41,Space Groove Nami,True,1350,2022-11-17,/assets/splash/Nami_41_Space_Groove_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_41.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_41.jpg,False,False,False,16.1.1
Nami,267,267042,42,Prestige Space Groove Nami,False,,2022-11-17,/assets/splash/Nami_42_Prestige_Space_Groove_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_42.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_42.jpg,False,True,False,16.1.1
Nami,267,267051,51,Coven Nami,True,1820,2023-10-11,/assets/splash/Nami_51_Coven_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_51.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_51.jpg,False,False,False,16.1.1
Nami,267,267058,58,Mythmaker Nami,True,1350,2025-01-23,/assets/splash/Nami_58_Mythmaker_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_58.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_58.jpg,False,False,False,16.1.1
Nami,267,267068,68,Sunken Shadows Nami,False,1350,,/assets/splash/Nami_68_Sunken_Shadows_Nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_68.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_68.jpg,False,False,False,16.1.1
Nasus,75,75001,1,Galactic Nasus,False,520,2009-11-20,/assets/splash/Nasus_1_Galactic_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_1.jpg,False,False,False,16.1.1
Nasus,75,75002,2,Pharaoh Nasus,False,520,2010-11-02,/assets/splash/Nasus_2_Pharaoh_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_2.jpg,False,False,False,16.1.1
Nasus,75,75003,3,Dreadknight Nasus,True,975,2011-04-25,/assets/splash/Nasus_3_Dreadknight_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_3.jpg,False,False,False,16.1.1
Nasus,75,75004,4,Riot K-9 Nasus,False,975,2011-08-16,/assets/splash/Nasus_4_Riot_K-9_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_4.jpg,False,False,False,16.1.1
Nasus,75,75005,5,Infernal Nasus,False,1820,2013-11-21,/assets/splash/Nasus_5_Infernal_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_5.jpg,False,False,False,16.1.1
Nasus,75,75006,6,Archduke Nasus,False,750,2015-03-31,/assets/splash/Nasus_6_Archduke_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_6.jpg,False,False,False,16.1.1
Nasus,75,75010,10,Worldbreaker Nasus,False,750,2016-11-10,/assets/splash/Nasus_10_Worldbreaker_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_10.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_10.jpg,False,False,False,16.1.1
Nasus,75,75011,11,Lunar Guardian Nasus,True,1350,2018-02-08,/assets/splash/Nasus_11_Lunar_Guardian_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_11.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_11.jpg,False,False,False,16.1.1
Nasus,75,75016,16,Battlecast Nasus,True,1350,2020-11-12,/assets/splash/Nasus_16_Battlecast_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_16.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_16.jpg,False,False,False,16.1.1
Nasus,75,75025,25,Space Groove Nasus,True,1350,2021-04-01,/assets/splash/Nasus_25_Space_Groove_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_25.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_25.jpg,False,False,False,16.1.1
Nasus,75,75035,35,Armored Titan Nasus,True,1350,2022-09-09,/assets/splash/Nasus_35_Armored_Titan_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_35.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_35.jpg,False,False,False,16.1.1
Nasus,75,75045,45,Nightbringer Nasus,True,1350,2023-09-27,/assets/splash/Nasus_45_Nightbringer_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_45.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_45.jpg,False,False,False,16.1.1
Nasus,75,75054,54,Fatemaker Nasus,True,1350,2025-04-16,/assets/splash/Nasus_54_Fatemaker_Nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_54.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_54.jpg,False,False,False,16.1.1
