champion,champion_id,skin_id,skin_num,skin_name,chromas,patch
Lucian,236,236007,7,Heartseeker Lucian,False,16.1.1
Lucian,236,236008,8,High Noon Lucian,True,16.1.1
Lucian,236,236009,9,Demacia Vice Lucian,True,16.1.1
Lucian,236,236018,18,Pulsefire Lucian,False,16.1.1
Lucian,236,236019,19,Prestige Pulsefire Lucian,False,16.1.1
Lucian,236,236025,25,Victorious Lucian,True,16.1.1
Lucian,236,236031,31,Arcana Lucian,True,16.1.1
Lucian,236,236040,40,Strike Paladin Lucian,True,16.1.1
Lucian,236,236052,52,Winterblessed Lucian,True,16.1.1
Lucian,236,236062,62,Masked Justice Lucian,True,16.1.1
Lucian,236,236072,72,Sunken Shadows Lucian,False,16.1.1
Lulu,117,117000,0,default,False,16.1.1
Lulu,117,117001,1,Bittersweet Lulu,False,16.1.1
Lulu,117,117002,2,Wicked Lulu,False,16.1.1
Lulu,117,117003,3,Dragon Trainer Lulu,True,16.1.1
Lulu,117,117004,4,Winter Wonder Lulu,False,16.1.1
Lulu,117,117005,5,Pool Party Lulu,True,16.1.1
Lulu,117,117006,6,Star Guardian Lulu,False,16.1.1
Lulu,117,117014,14,Cosmic Enchantress Lulu,True,16.1.1
Lulu,117,117015,15,Pajama Guardian Lulu,False,16.1.1
Lulu,117,117026,26,Space Groove Lulu,True,16.1.1
Lulu,117,117027,27,Prestige Space Groove Lulu,False,16.1.1
Lulu,117,117037,37,Monster Tamer Lulu,True,16.1.1
Lulu,117,117046,46,Cafe Cuties Lulu,True,16.1.1
Lulu,117,117055,55,Arcana Lulu,False,16.1.1
Lux,99,99000,0,default,False,16.1.1
Lux,99,99001,1,Sorceress Lux,False,16.1.1
Lux,99,99002,2,Spellthief Lux,False,16.1.1
Lux,99,99003,3,Commando Lux,False,16.1.1
Lux,99,99004,4,Imperial Lux,False,16.1.1
Lux,99,99005,5,Steel Legion Lux,False,16.1.1
Lux,99,99006,6,Star Guardian Lux,False,16.1.1
Lux,99,99007,7,Elementalist Lux,False,16.1.1
Lux,99,99008,8,Lunar Empress Lux,True,16.1.1
Lux,99,99014,14,Pajama Guardian Lux,False,16.1.1
Lux,99,99015,15,Battle Academia Lux,False,16.1.1
Lux,99,99016,16,Prestige Battle Academia Lux,False,16.1.1
Lux,99,99017,17,Dark Cosmic Lux,False,16.1.1
Lux,99,99018,18,Cosmic Lux,False,16.1.1
Lux,99,99019,19,Space Groove Lux,True,16.1.1
Lux,99,99029,29,Porcelain Lux,True,16.1.1
Lux,99,99038,38,Soul Fighter Lux,True,16.1.1
Lux,99,99039,39,Prestige Battle Academia Lux (2022),False,16.1.1
Lux,99,99040,40,Prestige Porcelain Lux,False,16.1.1
Lux,99,99042,42,Empyrean Lux,True,16.1.1
Lux,99,99061,61,Faerie Court Lux,True,16.1.1
Lux,99,99070,70,Prestige Spirit Blossom Lux,True,16.1.1
Lux,99,99072,72,Panda Pal Lux,True,16.1.1
Malphite,54,54000,0,default,False,16.1.1
Malphite,54,54001,1,Shamrock Malphite,False,16.1.1
Malphite,54,54002,2,Coral Reef Malphite,False,16.1.1
Malphite,54,54003,3,Marble Malphite,False,16.1.1
Malphite,54,54004,4,Obsidian Malphite,False,16.1.1
Malphite,54,54005,5,Glacial Malphite,False,16.1.1
Malphite,54,54006,6,Mecha Malphite,True,16.1.1
Malphite,54,54007,7,Ironside Malphite,False,16.1.1
Malphite,54,54016,16,Odyssey Malphite,True,16.1.1
Malphite,54,54023,23,Dark Star Malphite,False,16.1.1
Malphite,54,54024,24,Prestige Dark Star Malphite,False,16.1.1
Malphite,54,54025,25,FPX Malphite,True,16.1.1
Malphite,54,54027,27,Old God Malphite,True,16.1.1
Malphite,54,54037,37,Lunar Guardian Malphite,True,16.1.1
Malphite,54,54048,48,Pool Party Malphite,True,16.1.1
Malzahar,90,90000,0,default,False,16.1.1
Malzahar,90,90001,1,Vizier Malzahar,False,16.1.1
Malzahar,90,90002,2,Shadow Prince Malzahar,False,16.1.1
Malzahar,90,90003,3,Djinn Malzahar,False,16.1.1
Malzahar,90,90004,4,Overlord Malzahar,False,16.1.1
Malzahar,90,90005,5,Snow Day Malzahar,True,16.1.1
Malzahar,90,90006,6,Battle Boss Malzahar,False,16.1.1
Malzahar,90,90007,7,Hextech Malzahar,False,16.1.1
Malzahar,90,90009,9,Worldbreaker Malzahar,True,16.1.1
Malzahar,90,90018,18,Beezahar,True,16.1.1
Malzahar,90,90028,28,Debonair Malzahar,True,16.1.1
Malzahar,90,90038,38,Three Honors Malzahar,False,16.1.1
Malzahar,90,90039,39,Empyrean Malzahar,True,16.1.1
Malzahar,90,90049,49,Fatebreaker Malzahar,True,16.1.1
Maokai,57,57000,0,default,False,16.1.1
Maokai,57,57001,1,Charred Maokai,False,16.1.1
Maokai,57,57002,2,Totemic Maokai,False,16.1.1
Maokai,57,57003,3,Festive Maokai,False,16.1.1
Maokai,57,57004,4,Haunted Maokai,False,16.1.1
Maokai,57,57005,5,Goalkeeper Maokai,False,16.1.1
Maokai,57,57006,6,Meowkai,True,16.1.1
Maokai,57,57007,7,Victorious Maokai,False,16.1.1
Maokai,57,57016,16,Worldbreaker Maokai,True,16.1.1
Maokai,57,57024,24,Astronaut Maokai,True,16.1.1
Maokai,57,57033,33,DRX Maokai,True,16.1.1
MasterYi,11,11000,0,default,False,16.1.1
MasterYi,11,11001,1,Assassin Master Yi,False,16.1.1
MasterYi,11,11002,2,Chosen Master Yi,False,16.1.1
MasterYi,11,11003,3,Ionia Master Yi,False,16.1.1
MasterYi,11,11004,4,Samurai Yi,False,16.1.1
MasterYi,11,11005,5,Headhunter Master Yi,True,16.1.1
MasterYi,11,11009,9,PROJECT: Yi,False,16.1.1
MasterYi,11,11010,10,Cosmic Blade Master Yi,False,16.1.1
MasterYi,11,11011,11,Eternal Sword Yi,True,16.1.1
MasterYi,11,11017,17,Snow Man Yi,True,16.1.1
MasterYi,11,11024,24,Blood Moon Master Yi,False,16.1.1
MasterYi,11,11033,33,PsyOps Master Yi,False,16.1.1
MasterYi,11,11042,42,Debonair Master Yi,False,16.1.1
MasterYi,11,11052,52,Spirit Blossom Master Yi,False,16.1.1
MasterYi,11,11053,53,Prestige Spirit Blossom Master Yi,True,16.1.1
MasterYi,11,11089,89,Inkshadow Master Yi,False,16.1.1
MasterYi,11,11096,96,Heavenscale Master Yi,False,16.1.1
MasterYi,11,11106,106,Victorious Master Yi,False,16.1.1
Mel,800,800000,0,default,False,16.1.1
Mel,800,800001,1,Arcane Councilor Mel,True,16.1.1
Mel,800,800010,10,Prestige Winterblessed Mel,True,16.1.1
Milio,902,902000,0,default,False,16.1.1
Milio,902,902001,1,Faerie Court Milio,True,16.1.1
Milio,902,902011,11,Rain Shepherd Milio,True,16.1.1
Milio,902,902020,20,Winter Wonder Milio,True,16.1.1
MissFortune,21,21000,0,default,False,16.1.1
MissFortune,21,21001,1,Cowgirl Miss Fortune,False,16.1.1
MissFortune,21,21002,2,Waterloo Miss Fortune,False,16.1.1
MissFortune,21,21003,3,Secret Agent Miss Fortune,False,16.1.1
MissFortune,21,21004,4,Candy Cane Miss Fortune,False,16.1.1
MissFortune,21,21005,5,Road Warrior Miss Fortune,False,16.1.1
MissFortune,21,21006,6,Crime City Miss Fortune,False,16.1.1
MissFortune,21,21007,7,Arcade Miss Fortune,True,16.1.1
MissFortune,21,21008,8,Captain Fortune,False,16.1.1
MissFortune,21,21009,9,Pool Party Miss Fortune,False,16.1.1
MissFortune,21,21015,15,Star Guardian Miss Fortune,False,16.1.1
MissFortune,21,21016,16,Gun Goddess Miss Fortune,False,16.1.1
MissFortune,21,21017,17,Pajama Guardian Miss Fortune,False,16.1.1
MissFortune,21,21018,18,Bewitching Miss Fortune,False,16.1.1
MissFortune,21,21020,20,Prestige Bewitching Miss Fortune,False,16.1.1
MissFortune,21,21021,21,Ruined Miss Fortune,True,16.1.1
MissFortune,21,21031,31,Battle Bunny Miss Fortune,True,16.1.1
MissFortune,21,21032,32,Admiral Battle Bunny Miss Fortune,False,16.1.1
MissFortune,21,21033,33,Prestige Bewitching Miss Fortune (2022),False,16.1.1
MissFortune,21,21040,40,Broken Covenant Miss Fortune,True,16.1.1
MissFortune,21,21041,41,Prestige Broken Covenant Miss Fortune,False,16.1.1
MissFortune,21,21050,50,Porcelain Miss Fortune,True,16.1.1
MissFortune,21,21060,60,Battle Queen Miss Fortune,True,16.1.1
MonkeyKing,62,62000,0,default,False,16.1.1
MonkeyKing,62,62001,1,Volcanic Wukong,False,16.1.1
MonkeyKing,62,62002,2,General Wukong,False,16.1.1
MonkeyKing,62,62003,3,Jade Dragon Wukong,True,16.1.1
MonkeyKing,62,62004,4,Underworld Wukong,True,16.1.1
MonkeyKing,62,62005,5,Radiant Wukong,False,16.1.1
MonkeyKing,62,62006,6,Lancer Stratus Wukong,False,16.1.1
MonkeyKing,62,62007,7,Battle Academia Wukong,True,16.1.1
MonkeyKing,62,62016,16,Elderwood Wukong,True,16.1.1
MonkeyKing,62,62026,26,Mecha Kingdoms Wukong,True,16.1.1
Mordekaiser,82,82000,0,default,False,16.1.1
Mordekaiser,82,82001,1,Dragon Knight Mordekaiser,False,16.1.1
Mordekaiser,82,82002,2,Infernal Mordekaiser,False,16.1.1
Mordekaiser,82,82003,3,Pentakill Mordekaiser,False,16.1.1
Mordekaiser,82,82004,4,Lord Mordekaiser,False,16.1.1
Mordekaiser,82,82005,5,King of Clubs Mordekaiser,False,16.1.1
Mordekaiser,82,82006,6,Dark Star Mordekaiser,True,16.1.1
Mordekaiser,82,82013,13,PROJECT: Mordekaiser,True,16.1.1
Mordekaiser,82,82023,23,Pentakill III: Lost Chapter Mordekaiser,True,16.1.1
Mordekaiser,82,82032,32,High Noon Mordekaiser,True,16.1.1
Mordekaiser,82,82042,42,Ashen Graveknight Mordekaiser,True,16.1.1
Mordekaiser,82,82044,44,Old God Mordekaiser,True,16.1.1
Mordekaiser,82,82054,54,Sahn-Uzal Mordekaiser,False,16.1.1
Morgana,25,25000,0,default,True,16.1.1
Morgana,25,25001,1,Exiled Morgana,False,16.1.1
Morgana,25,25002,2,Sinful Succulence Morgana,False,16.1.1
Morgana,25,25003,3,Blade Mistress Morgana,False,16.1.1
Morgana,25,25004,4,Blackthorn Morgana,True,16.1.1
Morgana,25,25005,5,Ghost Bride Morgana,False,16.1.1
Morgana,25,25006,6,Victorious Morgana,False,16.1.1
Morgana,25,25010,10,Lunar Wraith Morgana,False,16.1.1
Morgana,25,25011,11,Bewitching Morgana,True,16.1.1
Morgana,25,25017,17,Majestic Empress Morgana,True,16.1.1
Morgana,25,25026,26,Coven Morgana,True,16.1.1
Morgana,25,25039,39,Dawnbringer Morgana,True,16.1.1
Morgana,25,25041,41,Prestige Bewitching Morgana,False,16.1.1
Morgana,25,25050,50,Star Nemesis Morgana,True,16.1.1
Morgana,25,25060,60,Snow Moon Morgana,True,16.1.1
Morgana,25,25070,70,Porcelain Morgana,False,16.1.1
Morgana,25,25080,80,Spirit Blossom Morgana,False,16.1.1
Morgana,25,25081,81,Prestige Veiled Lady Morgana,False,16.1.1
Naafiri,950,950000,0,default,False,16.1.1
Naafiri,950,950001,1,Soul Fighter Naafiri,True,16.1.1
Naafiri,950,950011,11,PROJECT: Naafiri,True,16.1.1
Naafiri,950,950020,20,Glizzy Naafiri,True,16.1.1
Nami,267,267000,0,default,False,16.1.1
Nami,267,267001,1,Koi Nami,True,16.1.1
Nami,267,267002,2,River Spirit Nami,False,16.1.1
Nami,267,267003,3,Urf the Nami-tee,False,16.1.1
Nami,267,267007,7,Deep Sea Nami,False,16.1.1
Nami,267,267008,8,SKT T1 Nami,False,16.1.1
Nami,267,267009,9,Program Nami,True,16.1.1
Nami,267,267015,15,Splendid Staff Nami,True,16.1.1
Nami,267,267024,24,Cosmic Destiny Nami,True,16.1.1
Nami,267,267032,32,Bewitching Nami,True,16.1.1
Nami,267,267041,41,Space Groove Nami,True,16.1.1
Nami,267,267042,42,Prestige Space Groove Nami,False,16.1.1
Nami,267,267051,51,Coven Nami,True,16.1.1
Nami,267,267058,58,Mythmaker Nami,True,16.1.1
Nami,267,267068,68,Sunken Shadows Nami,False,16.1.1
Nasus,75,75000,0,default,False,16.1.1
Nasus,75,75001,1,Galactic Nasus,False,16.1.1
Nasus,75,75002,2,Pharaoh Nasus,False,16.1.1
Nasus,75,75003,3,Dreadknight Nasus,True,16.1.1
Nasus,75,75004,4,Riot K-9 Nasus,False,16.1.1
Nasus,75,75005,5,Infernal Nasus,False,16.1.1
Nasus,75,75006,6,Archduke Nasus,False,16.1.1
Nasus,75,75010,10,Worldbreaker Nasus,False,16.1.1
Nasus,75,75011,11,Lunar Guardian Nasus,True,16.1.1
Nasus,75,75016,16,Battlecast Nasus,True,16.1.1
Nasus,75,75025,25,Space Groove Nasus,True,16.1.1
Nasus,75,75035,35,Armored Titan Nasus,True,16.1.1
Nasus,75,75045,45,Nightbringer Nasus,True,16.1.1
Nasus,75,75054,54,Fatemaker Nasus,True,16.1.1
Nautilus,111,111000,0,default,False,16.1.1
Nautilus,111,111001,1,Abyssal Nautilus,False,16.1.1
Nautilus,111,111002,2,Subterranean Nautilus,False,16.1.1
Nautilus,111,111003,3,AstroNautilus,True,16.1.1
Nautilus,111,111004,4,Warden Nautilus,False,16.1.1
Nautilus,111,111005,5,Worldbreaker Nautilus,False,16.1.1
Nautilus,111,111006,6,Conqueror Nautilus,False,16.1.1
Nautilus,111,111009,9,Shan Hai Scrolls Nautilus,False,16.1.1
Nautilus,111,111018,18,Fright Night Nautilus,False,16.1.1
Nautilus,111,111027,27,Cosmic Paladin Nautilus,False,16.1.1
Nautilus,111,111036,36,Crystalis Indomitus Nautilus,False,16.1.1
Nautilus,111,111039,39,Petricite Nautilus,False,16.1.1
Neeko,518,518000,0,default,False,16.1.1
Neeko,518,518001,1,Winter Wonder Neeko,True,16.1.1
Neeko,518,518010,10,Star Guardian Neeko,False,16.1.1
Neeko,518,518011,11,Prestige Star Guardian Neeko,False,16.1.1
Neeko,518,518012,12,Shan Hai Scrolls Neeko,True,16.1.1
Neeko,518,518021,21,Prestige Star Guardian Neeko (2022),False,16.1.1
Neeko,518,518022,22,Bewitching Neeko,True,16.1.1
Neeko,518,518031,31,Street Demons Neeko,True,16.1.1
Neeko,518,518040,40,Cosplayer Neeko,True,16.1.1
Neeko,518,518049,49,Beeko,False,16.1.1
Nidalee,76,76000,0,default,False,16.1.1
Nidalee,76,76001,1,Snow Bunny Nidalee,False,16.1.1
Nidalee,76,76002,2,Leopard Nidalee,False,16.1.1
Nidalee,76,76003,3,French Maid Nidalee,False,16.1.1
Nidalee,76,76004,4,Pharaoh Nidalee,False,16.1.1
Nidalee,76,76005,5,Bewitching Nidalee,False,16.1.1
Nidalee,76,76006,6,Headhunter Nidalee,False,16.1.1
Nidalee,76,76007,7,Warring Kingdoms Nidalee,False,16.1.1
Nidalee,76,76008,8,Challenger Nidalee,True,16.1.1
Nidalee,76,76009,9,Super Galaxy Nidalee,False,16.1.1
Nidalee,76,76011,11,Dawnbringer Nidalee,True,16.1.1
Nidalee,76,76018,18,Cosmic Huntress Nidalee,True,16.1.1
Nidalee,76,76027,27,DWG Nidalee,True,16.1.1
Nidalee,76,76029,29,Ocean Song Nidalee,True,16.1.1
Nidalee,76,76039,39,Kittalee,False,16.1.1
Nidalee,76,76048,48,La Ilusión Nidalee,False,16.1.1
Nidalee,76,76058,58,Spirit Blossom Nidalee,False,16.1.1
Nilah,895,895000,0,default,False,16.1.1
Nilah,895,895001,1,Star Guardian Nilah,True,16.1.1
Nilah,895,895011,11,Coven Nilah,True,16.1.1
Nilah,895,895021,21,Inkshadow Nilah,True,16.1.1
Nocturne,56,56000,0,default,False,16.1.1
Nocturne,56,56001,1,Frozen Terror Nocturne,False,16.1.1
Nocturne,56,56002,2,Void Nocturne,False,16.1.1
Nocturne,56,56003,3,Ravager Nocturne,False,16.1.1
Nocturne,56,56004,4,Haunting Nocturne,False,16.1.1
Nocturne,56,56005,5,Eternum Nocturne,False,16.1.1
Nocturne,56,56006,6,Cursed Revenant Nocturne,False,16.1.1
Nocturne,56,56007,7,Old God Nocturne,True,16.1.1
Nocturne,56,56016,16,Hextech Nocturne,False,16.1.1
Nocturne,56,56017,17,Broken Covenant Nocturne,True,16.1.1
Nocturne,56,56026,26,Empyrean Nocturne,True,16.1.1
Nunu,20,20000,0,default,False,16.1.1
Nunu,20,20001,1,Sasquatch Nunu & Willump,False,16.1.1
Nunu,20,20002,2,Workshop Nunu & Willump,False,16.1.1
Nunu,20,20003,3,Grungy Nunu & Willump,False,16.1.1
Nunu,20,20004,4,Nunu & Willump Bot,False,16.1.1
Nunu,20,20005,5,Demolisher Nunu & Willump,False,16.1.1
Nunu,20,20006,6,TPA Nunu & Willump,False,16.1.1
Nunu,20,20007,7,Zombie Nunu & Willump,False,16.1.1
Nunu,20,20008,8,Papercraft Nunu & Willump,True,16.1.1
Nunu,20,20016,16,Space Groove Nunu & Willump,True,16.1.1
Nunu,20,20026,26,Nunu & Beelump,True,16.1.1
Nunu,20,20035,35,Cosmic Paladins Nunu & Willump,True,16.1.1
Nunu,20,20044,44,Fright Night Nunu & Willump,True,16.1.1
Olaf,2,2000,0,default,False,16.1.1
Olaf,2,2001,1,Forsaken Olaf,False,16.1.1
Olaf,2,2002,2,Glacial Olaf,False,16.1.1
Olaf,2,2003,3,Brolaf,True,16.1.1
Olaf,2,2004,4,Pentakill Olaf,False,16.1.1
Olaf,2,2005,5,Marauder Olaf,False,16.1.1
Olaf,2,2006,6,Butcher Olaf,False,16.1.1
Olaf,2,2015,15,SKT T1 Olaf,False,16.1.1
Olaf,2,2016,16,Dragonslayer Olaf,True,16.1.1
Olaf,2,2025,25,Sentinel Olaf,True,16.1.1
Olaf,2,2035,35,Pentakill III: Lost Chapter Olaf,True,16.1.1
Olaf,2,2044,44,Infernal Olaf,True,16.1.1
Orianna,61,61000,0,default,False,16.1.1
Orianna,61,61001,1,Gothic Orianna,False,16.1.1
Orianna,61,61002,2,Sewn Chaos Orianna,False,16.1.1
Orianna,61,61003,3,Bladecraft Orianna,False,16.1.1
Orianna,61,61004,4,TPA Orianna,False,16.1.1
Orianna,61,61005,5,Winter Wonder Orianna,False,16.1.1
Orianna,61,61006,6,Heartseeker Orianna,False,16.1.1
Orianna,61,61007,7,Dark Star Orianna,True,16.1.1
Orianna,61,61008,8,Victorious Orianna,True,16.1.1
Orianna,61,61011,11,Pool Party Orianna,True,16.1.1
Orianna,61,61020,20,Orbeeanna,True,16.1.1
Orianna,61,61029,29,Star Guardian Orianna,True,16.1.1
Orianna,61,61038,38,T1 Orianna,True,16.1.1
Ornn,516,516000,0,default,False,16.1.1
Ornn,516,516001,1,Thunder Lord Ornn,False,16.1.1
Ornn,516,516002,2,Elderwood Ornn,True,16.1.1
Ornn,516,516011,11,Space Groove Ornn,True,16.1.1
Ornn,516,516020,20,Choo-Choo Ornn,True,16.1.1
Pantheon,80,80000,0,default,False,16.1.1
Pantheon,80,80001,1,Myrmidon Pantheon,False,16.1.1
Pantheon,80,80002,2,Ruthless Pantheon,False,16.1.1
Pantheon,80,80003,3,Perseus Pantheon,False,16.1.1
Pantheon,80,80004,4,Full Metal Pantheon,False,16.1.1
Pantheon,80,80005,5,Glaive Warrior Pantheon,False,16.1.1
Pantheon,80,80006,6,Dragonslayer Pantheon,True,16.1.1
Pantheon,80,80007,7,Zombie Slayer Pantheon,False,16.1.1
Pantheon,80,80008,8,Baker Pantheon,False,16.1.1
Pantheon,80,80016,16,Pulsefire Pantheon,True,16.1.1
Pantheon,80,80025,25,Ruined Pantheon,True,16.1.1
Pantheon,80,80026,26,Prestige Ascended Pantheon,False,16.1.1
Pantheon,80,80036,36,Ashen Conqueror Pantheon,True,16.1.1
Pantheon,80,80038,38,Chosen of the Wolf Pantheon,True,16.1.1
Poppy,78,78000,0,default,False,16.1.1
Poppy,78,78001,1,Noxus Poppy,False,16.1.1
Poppy,78,78002,2,Lollipoppy,False,16.1.1
Poppy,78,78003,3,Blacksmith Poppy,False,16.1.1
Poppy,78,78004,4,Ragdoll Poppy,False,16.1.1
Poppy,78,78005,5,Battle Regalia Poppy,True,16.1.1
Poppy,78,78006,6,Scarlet Hammer Poppy,False,16.1.1
Poppy,78,78007,7,Star Guardian Poppy,False,16.1.1
Poppy,78,78014,14,Snow Fawn Poppy,False,16.1.1
Poppy,78,78015,15,Hextech Poppy,False,16.1.1
Poppy,78,78016,16,Astronaut Poppy,True,16.1.1
Poppy,78,78024,24,Bewitching Poppy,True,16.1.1
Poppy,78,78033,33,Cafe Cuties Poppy,True,16.1.1
Pyke,555,555000,0,default,False,16.1.1
Pyke,555,555001,1,Sand Wraith Pyke,True,16.1.1
Pyke,555,555009,9,Blood Moon Pyke,True,16.1.1
Pyke,555,555016,16,PROJECT: Pyke,True,16.1.1
Pyke,555,555025,25,PsyOps Pyke,True,16.1.1
Pyke,555,555034,34,Sentinel Pyke,True,16.1.1
Pyke,555,555044,44,Ashen Knight Pyke,True,16.1.1
Pyke,555,555045,45,Empyrean Pyke,True,16.1.1
Pyke,555,555053,53,Soul Fighter Pyke,True,16.1.1
Pyke,555,555054,54,Prestige Soul Fighter Pyke,False,16.1.1
Pyke,555,555064,64,Fright Night Pyke,True,16.1.1
Pyke,555,555074,74,Inkshadow Pyke,True,16.1.1
Pyke,555,555075,75,T1 Pyke,True,16.1.1
Qiyana,246,246000,0,default,False,16.1.1
Qiyana,246,246001,1,Battle Boss Qiyana,True,16.1.1
Qiyana,246,246002,2,True Damage Qiyana,False,16.1.1
Qiyana,246,246010,10,Prestige True Damage Qiyana,False,16.1.1
Qiyana,246,246011,11,Battle Queen Qiyana,True,16.1.1
Qiyana,246,246020,20,Shockblade Qiyana,True,16.1.1
Qiyana,246,246021,21,Prestige True Damage Qiyana (2022),False,16.1.1
Qiyana,246,246030,30,Lunar Empress Qiyana,True,16.1.1
Qiyana,246,246040,40,La Ilusión Qiyana,True,16.1.1
Qiyana,246,246050,50,Prestige Battle Academia Qiyana,False,16.1.1
Quinn,133,133000,0,default,False,16.1.1
Quinn,133,133001,1,Phoenix Quinn,False,16.1.1
Quinn,133,133002,2,Woad Scout Quinn,False,16.1.1
Quinn,133,133003,3,Corsair Quinn,False,16.1.1
Quinn,133,133004,4,Heartseeker Quinn,False,16.1.1
Quinn,133,133005,5,Warden Quinn,True,16.1.1
Quinn,133,133014,14,Star Guardian Quinn,True,16.1.1
Rakan,497,497000,0,default,False,16.1.1
Rakan,497,497001,1,Cosmic Dawn Rakan,False,16.1.1
Rakan,497,497002,2,Sweetheart Rakan,False,16.1.1
Rakan,497,497003,3,SSG Rakan,True,16.1.1
Rakan,497,497004,4,iG Rakan,True,16.1.1
Rakan,497,497005,5,Star Guardian Rakan,True,16.1.1
Rakan,497,497009,9,Elderwood Rakan,True,16.1.1
Rakan,497,497018,18,Arcana Rakan,True,16.1.1
Rakan,497,497027,27,Broken Covenant Rakan,True,16.1.1
Rakan,497,497036,36,Redeemed Star Guardian Rakan,False,16.1.1
Rakan,497,497037,37,Dragonmancer Rakan,True,16.1.1
Rakan,497,497038,38,Prestige Dragonmancer Rakan,False,16.1.1
Rakan,497,497047,47,Battle Academia Rakan,True,16.1.1
Rammus,33,33000,0,default,False,16.1.1
Rammus,33,33001,1,King Rammus,False,16.1.1
Rammus,33,33002,2,Chrome Rammus,False,16.1.1
Rammus,33,33003,3,Molten Rammus,False,16.1.1
Rammus,33,33004,4,Freljord Rammus,False,16.1.1
Rammus,33,33005,5,Ninja Rammus,False,16.1.1
Rammus,33,33006,6,Full Metal Rammus,False,16.1.1
Rammus,33,33007,7,Guardian of the Sands Rammus,False,16.1.1
Rammus,33,33008,8,Sweeper Rammus,True,16.1.1
Rammus,33,33016,16,Hextech Rammus,False,16.1.1
Rammus,33,33017,17,Astronaut Rammus,True,16.1.1
Rammus,33,33026,26,Durian Defender Rammus,True,16.1.1
RekSai,421,421000,0,default,False,16.1.1
RekSai,421,421001,1,Eternum Rek'Sai,False,16.1.1
RekSai,421,421002,2,Pool Party Rek'Sai,True,16.1.1
RekSai,421,421009,9,Blackfrost Rek'Sai,True,16.1.1
RekSai,421,421017,17,Elderwood Rek'Sai,True,16.1.1
RekSai,421,421026,26,Primordian Rek'Sai,True,16.1.1
Rell,526,526000,0,default,False,16.1.1
Rell,526,526001,1,Battle Queen Rell,True,16.1.1
Rell,526,526010,10,Star Guardian Rell,True,16.1.1
Rell,526,526020,20,High Noon Rell,True,16.1.1
Rell,526,526030,30,Grand Reckoning Rell,False,16.1.1
Renata,888,888000,0,default,False,16.1.1
Renata,888,888001,1,Admiral Glasc,True,16.1.1
Renata,888,888010,10,Fright Night Renata Glasc,True,16.1.1
Renata,888,888020,20,La Ilusión Renata Glasc,True,16.1.1
Renata,888,888021,21,Prestige La Ilusión Renata Glasc,False,16.1.1
Renata,888,888031,31,Masque of the Black Rose Renata Glasc,False,16.1.1
Renekton,58,58000,0,default,False,16.1.1
Renekton,58,58001,1,Galactic Renekton,False,16.1.1
Renekton,58,58002,2,Outback Renekton,False,16.1.1
Renekton,58,58003,3,Bloodfury Renekton,False,16.1.1
Renekton,58,58004,4,Rune Wars Renekton,False,16.1.1
Renekton,58,58005,5,Scorched Earth Renekton,False,16.1.1
Renekton,58,58006,6,Pool Party Renekton,False,16.1.1
Renekton,58,58007,7,Prehistoric Renekton,False,16.1.1
Renekton,58,58008,8,SKT T1 Renekton,False,16.1.1
Renekton,58,58009,9,Renektoy,True,16.1.1
Renekton,58,58017,17,Hextech Renekton,False,16.1.1
Renekton,58,58018,18,Blackfrost Renekton,True,16.1.1
Renekton,58,58026,26,PROJECT: Renekton,True,16.1.1
Renekton,58,58033,33,Dawnbringer Renekton,True,16.1.1
Renekton,58,58042,42,Worlds 2023 Renekton,True,16.1.1
Renekton,58,58048,48,Inkshadow Renekton,True,16.1.1
Rengar,107,107000,0,default,False,16.1.1
Rengar,107,107001,1,Headhunter Rengar,True,16.1.1
Rengar,107,107002,2,Night Hunter Rengar,False,16.1.1
Rengar,107,107003,3,SSW Rengar,False,16.1.1
Rengar,107,107008,8,Mecha Rengar,True,16.1.1
Rengar,107,107015,15,Pretty Kitty Rengar,True,16.1.1
Rengar,107,107023,23,Guardian of the Sands Rengar,True,16.1.1
Rengar,107,107030,30,Sentinel Rengar,True,16.1.1
Rengar,107,107040,40,Street Demons Rengar,True,16.1.1
Riven,92,92000,0,default,False,16.1.1
Riven,92,92001,1,Redeemed Riven,False,16.1.1
Riven,92,92002,2,Crimson Elite Riven,False,16.1.1
Riven,92,92003,3,Battle Bunny Riven,True,16.1.1
Riven,92,92004,4,Worlds 2012 Riven,False,16.1.1
Riven,92,92005,5,Dragonblade Riven,True,16.1.1
Riven,92,92006,6,Arcade Riven,True,16.1.1
Riven,92,92007,7,Reignited Worlds 2012 Riven,True,16.1.1
Riven,92,92016,16,Dawnbringer Riven,True,16.1.1
Riven,92,92018,18,Pulsefire Riven,True,16.1.1
Riven,92,92020,20,Valiant Sword Riven,False,16.1.1
Riven,92,92022,22,Prestige Valiant Sword Riven,False,16.1.1
Riven,92,92023,23,Spirit Blossom Riven,True,16.1.1
Riven,92,92034,34,Sentinel Riven,True,16.1.1
Riven,92,92044,44,Battle Bunny Prime Riven,True,16.1.1
Riven,92,92045,45,Prestige Valiant Sword Riven (2022),False,16.1.1
Riven,92,92055,55,Broken Covenant Riven,True,16.1.1
Riven,92,92063,63,Primal Ambush Riven,True,16.1.1
Rumble,68,68000,0,default,False,16.1.1
Rumble,68,68001,1,Rumble in the Jungle,False,16.1.1
Rumble,68,68002,2,Bilgerat Rumble,False,16.1.1
